"unitCode","unitName","SNPLBandIDInt","SNPLDataID","eventID","locationID","siteID","siteName","startYear","startDate","nestID","QCFlag","QCNotes","scientificName","commonName","TSN","leftLegCode","leftLegDesc","rightLeg","rightLegDesc","SNPLSex","SNPLAge","bandNotes","type","basisOfRecord"
"PORE","Point Reyes National Seashore",518,"20140929094707-468700110.912323","20140929094417-767111659.049988","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-08,,,,"Charadrius nivosus","Western Snowy Plover","824030","y","Yellow","ll",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",517,"20140929094647-592458248.138428","20140929094417-767111659.049988","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-08,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"?",,"Male",,"not able to read right leg","Event","HumanObservation"
"PORE","Point Reyes National Seashore",520,"20140929100448-999414563.179016","{51CC6F15-841A-464A-9FB4-FDBB3791CFCC}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-10,,,,"Charadrius nivosus","Western Snowy Plover","824030","?",,"rb",,"Unknown",,"unable to read left","Event","HumanObservation"
"PORE","Point Reyes National Seashore",519,"20140929100350-243931353.092194","{51CC6F15-841A-464A-9FB4-FDBB3791CFCC}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-10,,,,"Charadrius nivosus","Western Snowy Plover","824030","aa",,"gg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",521,"20140929102116-646587133.407593","20140929101431-979829370.975494","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-11,,,,"Charadrius nivosus","Western Snowy Plover","824030","ga",,"gg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",522,"20140929103624-583359003.067017","{7F5B00F8-B085-4A3E-91C3-0B418264389F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-12,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"?",,"Male",,"unsure of rt leg bands","Event","HumanObservation"
"PORE","Point Reyes National Seashore",523,"20140929114852-913717567.920685","20140929114436-97973823.5473633","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-15,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",524,"20140929115349-677947700.023651","20140929114436-97973823.5473633","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-15,,,,"Charadrius nivosus","Western Snowy Plover","824030","aa",,"gg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",525,"20140929121608-364995419.979095","{31F2171E-C885-4EA4-A4F7-D6BFC504E707}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-16,,,,"Charadrius nivosus","Western Snowy Plover","824030","ga",,"gg",,"Female",,"unsure of g on left","Event","HumanObservation"
"PORE","Point Reyes National Seashore",548,"20140929122856-459640800.952911","20140929122630-107375323.77243","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-18,"RA14_2014",,,"Charadrius nivosus","Western Snowy Plover","824030","aa",,"gg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",527,"20140929132819-297258019.447327","20140929132306-322717666.625977","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-25,,,,"Charadrius nivosus","Western Snowy Plover","824030","d",,"vv",,"Unknown",,"d looked maroon","Event","HumanObservation"
"PORE","Point Reyes National Seashore",528,"20140929132909-235282242.298126","20140929132306-322717666.625977","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-08-25,,,,"Charadrius nivosus","Western Snowy Plover","824030","y","Yellow","v","Violet","Unknown",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",531,"20140929141915-48118889.3318176","20140929141557-173773407.936096","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-09-02,,,,"Charadrius nivosus","Western Snowy Plover","824030","kg",,"og",,"Unknown",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",532,"20140929141915-48118889.3318176","20140929141557-173773407.936096","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-09-02,,,,"Charadrius nivosus","Western Snowy Plover","824030","?",,"y","Yellow","Unknown",,"unable to read left","Event","HumanObservation"
"PORE","Point Reyes National Seashore",533,"20140929142001-533022344.112396","20140929141557-173773407.936096","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-09-02,"RA14_2014",,,"Charadrius nivosus","Western Snowy Plover","824030","aa",,"gg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",540,"20140929144216-802587389.945984","{01033342-826D-4421-BF03-42A859BA679F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-09-05,,,,"Charadrius nivosus","Western Snowy Plover","824030","pg",,"bg",,"Unknown",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",542,"20140929145354-432759523.391724","{D559ED6F-B11E-4757-A8B4-D8C30EFCCD1F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-09-12,,,,"Charadrius nivosus","Western Snowy Plover","824030","rb",,"aa",,"Unknown",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",541,"20140929145354-432759523.391724","{D559ED6F-B11E-4757-A8B4-D8C30EFCCD1F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2014,2014-09-12,,,,"Charadrius nivosus","Western Snowy Plover","824030","gg",,"rg",,"Unknown",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",572,"20151001094233-226866006.851196","{500C696F-3667-420D-92F5-C3E5788524BA}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-03-17,,,,"Charadrius nivosus","Western Snowy Plover","824030","ao",,"by",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",570,"20151001094106-986093163.490295","{500C696F-3667-420D-92F5-C3E5788524BA}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-03-17,,,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",573,"20151001094305-695115506.649017","{500C696F-3667-420D-92F5-C3E5788524BA}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-03-17,,,,"Charadrius nivosus","Western Snowy Plover","824030","ga",,"gg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",571,"20151001094106-986093163.490295","{500C696F-3667-420D-92F5-C3E5788524BA}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-03-17,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",577,"20151001104352-404834151.268005","20151001104124-513737499.713898","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-03-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",578,"20151001104535-243845164.775848","20151001104124-513737499.713898","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-03-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","ao",,"by",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",576,"20151001104333-353472650.051117","20151001104124-513737499.713898","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-03-26,,,,"Charadrius nivosus","Western Snowy Plover","824030","ga",,"gg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",581,"20151001134110-80691337.5854492","{F23518B3-A054-4F75-99B1-16302D86B767}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-06,,,,"Charadrius nivosus","Western Snowy Plover","824030","ao",,"by",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",583,"20151001134426-149245738.983154","{F23518B3-A054-4F75-99B1-16302D86B767}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-06,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",582,"20151001134347-620209574.699402","{F23518B3-A054-4F75-99B1-16302D86B767}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-06,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",586,"20151001140228-672427594.661713","{0396CDDF-E741-45A4-94A6-ACE93451A920}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-07,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",585,"20151001140213-826225519.180298","{0396CDDF-E741-45A4-94A6-ACE93451A920}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-07,,,,"Charadrius nivosus","Western Snowy Plover","824030","ga",,"gg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",584,"20151001140151-847245514.392853","{0396CDDF-E741-45A4-94A6-ACE93451A920}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-07,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",592,"20151001143931-584529280.662537","20151001143800-223261773.586273","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-10,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",599,"20151001151240-275295495.986938","{445683BA-9C8C-4BFC-BA9C-2D7929D19818}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-14,,,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",598,"20151001151217-401982605.457306","{445683BA-9C8C-4BFC-BA9C-2D7929D19818}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-14,,,,"Charadrius nivosus","Western Snowy Plover","824030","l","Lime","v","Violet","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",603,"20151002084230-579518616.199493","20151002082843-533424019.813538","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-16,,,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",602,"20151002084230-579518616.199493","20151002082843-533424019.813538","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-16,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",608,"20151002094529-15703916.5496826","20151002094030-243931353.092194","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-20,,,,"Charadrius nivosus","Western Snowy Plover","824030","??",,"yo",,"Male",,"had left leg up couldn't read","Event","HumanObservation"
"PORE","Point Reyes National Seashore",607,"20151002094417-676175892.353058","20151002094030-243931353.092194","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-20,"NP05_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","l","Lime","v","Violet","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",606,"20151002094346-106369674.20578","20151002094030-243931353.092194","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-20,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",612,"20151002102047-677947700.023651","20151002101700-694485306.739807","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","gg",,"rg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",611,"20151002101917-22629201.4122009","20151002101700-694485306.739807","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-23,,,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",617,"20151002110204-827411830.425262","{EBDA39DF-1682-4457-AB3F-070199F0D6F3}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-25,,,,"Charadrius nivosus","Western Snowy Plover","824030","r(?)o",,"ww",,"Male",,"not 100% of red","Event","HumanObservation"
"PORE","Point Reyes National Seashore",616,"20151002110038-241219.997406006","{EBDA39DF-1682-4457-AB3F-070199F0D6F3}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-25,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",625,"20151002131636-754908323.287964","{EC0A96A1-919F-4F4A-88B4-E1AF584B2232}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-28,,,,"Charadrius nivosus","Western Snowy Plover","824030","w/y/w",,"v","Violet","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",627,"20151002132200-620209574.699402","{EC0A96A1-919F-4F4A-88B4-E1AF584B2232}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-28,"NP05_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","l","Lime","v","Violet","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",630,"20151002132534-28885781.7649841","{EC0A96A1-919F-4F4A-88B4-E1AF584B2232}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-28,,,,"Charadrius nivosus","Western Snowy Plover","824030","gg",,"rg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",629,"20151002132411-993731319.904327","{EC0A96A1-919F-4F4A-88B4-E1AF584B2232}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-28,,,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",628,"20151002132255-149245738.983154","{EC0A96A1-919F-4F4A-88B4-E1AF584B2232}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-28,,,,"Charadrius nivosus","Western Snowy Plover","824030","ao",,"by",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",626,"20151002132123-114623308.181763","{EC0A96A1-919F-4F4A-88B4-E1AF584B2232}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-28,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",633,"20151002151638-119544029.23584","{EC913C70-2689-40FB-97A7-674ED3EE1F18}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-30,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",634,"20151002151654-115470111.370087","{EC913C70-2689-40FB-97A7-674ED3EE1F18}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-04-30,,,,"Charadrius nivosus","Western Snowy Plover","824030","b/r/b",,"y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",645,"20151004101627-948571085.929871","20151004100331-910964310.16922","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-04,,,,"Charadrius nivosus","Western Snowy Plover","824030","ao",,"??",,"Female",,"couldn't read right leg","Event","HumanObservation"
"PORE","Point Reyes National Seashore",646,"20151004101739-401374340.057373","20151004100331-910964310.16922","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-04,"RA01_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","ga",,"gg",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",644,"20151004101535-300970494.747162","20151004100331-910964310.16922","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-04,"RA02_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",647,"20151004101837-160441517.829895","20151004100331-910964310.16922","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-04,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",650,"20151004111142-916163980.960846","{6A3E744D-AD28-49CF-8A1E-FA6B0467F922}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-08,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",648,"20151004110936-694485306.739807","{6A3E744D-AD28-49CF-8A1E-FA6B0467F922}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-08,"RA02_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",649,"20151004111056-22629201.4122009","{6A3E744D-AD28-49CF-8A1E-FA6B0467F922}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-08,"NP05_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","l","Lime","v","Violet","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",658,"20151004120200-169873476.028442","20151004115341-454207837.581635","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-13,,,,"Charadrius nivosus","Western Snowy Plover","824030","w/o/w",,"v","Violet","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",655,"20151004115923-401842057.704926","20151004115341-454207837.581635","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-13,,,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",654,"20151004115744-149981081.485748","20151004115341-454207837.581635","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-13,,,,"Charadrius nivosus","Western Snowy Plover","824030","ao",,"by",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",656,"20151004120119-329735934.734344","20151004115341-454207837.581635","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-13,"NP05_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","l","Lime","v","Violet","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",657,"20151004120151-589792549.610138","20151004115341-454207837.581635","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-13,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",659,"20151004134907-750687718.391418","{8D42E8CD-F453-4B81-8D4E-510C5C3D5A82}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-15,,,,"Charadrius nivosus","Western Snowy Plover","824030","l","Lime","v","Violet","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",660,"20151004135452-322717666.625977","{8D42E8CD-F453-4B81-8D4E-510C5C3D5A82}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-15,,,,"Charadrius nivosus","Western Snowy Plover","824030","ly",,"yo",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",663,"20151004143432-406421303.749084","{B940D67A-5053-4596-8F9F-F4EAC7F0BE2D}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-17,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",664,"20151004143432-406421303.749084","{B940D67A-5053-4596-8F9F-F4EAC7F0BE2D}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-17,,,,"Charadrius nivosus","Western Snowy Plover","824030","w/o/w",,"v","Violet","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",665,"20151004143458-847245514.392853","{B940D67A-5053-4596-8F9F-F4EAC7F0BE2D}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-17,,,,"Charadrius nivosus","Western Snowy Plover","824030","ao",,"by",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",1172,"20151004142954-547668516.635895","{B940D67A-5053-4596-8F9F-F4EAC7F0BE2D}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-17,,,,"Charadrius nivosus","Western Snowy Plover","824030","l","Lime","v","Violet","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",674,"20151004153731-173773407.936096","{5B705175-3D19-44CD-81AA-9F8F48154FA4}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-20,"RA06_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","s","Silver","y","Yellow","Male",,"not with RA06_2015","Event","HumanObservation"
"PORE","Point Reyes National Seashore",675,"20151004153731-173773407.936096","{5B705175-3D19-44CD-81AA-9F8F48154FA4}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-20,"RA06_2015",,,"Charadrius nivosus","Western Snowy Plover","824030",,,"s","Silver","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",673,"20151004153625-115470111.370087","{5B705175-3D19-44CD-81AA-9F8F48154FA4}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-20,,,,"Charadrius nivosus","Western Snowy Plover","824030","s","Silver","y","Yellow","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",672,"20151004153507-379604697.227478","{5B705175-3D19-44CD-81AA-9F8F48154FA4}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-20,,,,"Charadrius nivosus","Western Snowy Plover","824030","w/o/w",,"v","Violet","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",671,"20151004153507-379604697.227478","{5B705175-3D19-44CD-81AA-9F8F48154FA4}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-20,,,,"Charadrius nivosus","Western Snowy Plover","824030","ow",,"wg",,"Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",676,"20151004153934-48118889.3318176","{5B705175-3D19-44CD-81AA-9F8F48154FA4}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-05-20,,,,"Charadrius nivosus","Western Snowy Plover","824030","ao",,"by",,"Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",698,"20151005140404-149981081.485748","{0E145B90-AD44-4A3E-A78A-394909F9B8C2}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-06-03,,,,"Charadrius nivosus","Western Snowy Plover","824030","w/o/w",,"v","Violet","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",699,"20151005140426-704395771.026611","{0E145B90-AD44-4A3E-A78A-394909F9B8C2}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-06-03,"RA06_2015",,,"Charadrius nivosus","Western Snowy Plover","824030","av","Aqua/Violet","yg",,,,"H","Event","HumanObservation"
"PORE","Point Reyes National Seashore",701,"20151005142316-750687718.391418","20151005141505-169873476.028442","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-06-05,,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,"Male",,"male banded but couldn't read","Event","HumanObservation"
"PORE","Point Reyes National Seashore",702,"20151005142447-89896559.715271","20151005141505-169873476.028442","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-06-05,,,,"Charadrius nivosus","Western Snowy Plover","824030","w/o/w",,"v","Violet","Male",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",700,"20151005142114-927616536.617279","20151005141505-169873476.028442","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-06-05,,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"s","Silver","Female",,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",705,"20151005151157-479978263.378143","{F0F73E66-AACB-49B1-B8F4-C6677852E07C}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2015,2015-06-08,,,,"Charadrius nivosus","Western Snowy Plover","824030","w/o/w",,"v","Violet","Male",,,"Event","HumanObservation"
